TimeStamp,CoolingPump,EWP-byte1,EWP-byte4,EWP-byte5,EWP-byte2
76964547.865724,128,127.748,64,25,133
77065279.086825,128,128,64,25.7553,133
77166010.307925,128,128,64,26,133
77266741.529026,128,128,64,26,133
77367472.750126,128,127.222,64,26,133
77468203.971227,128,127.784,64,26,133
77568935.192327,128,128,64,26,133
77669666.413428,128,128,64,26,133
77770397.634528,128,128,64,26,133
77871128.855628,128,128,64,26,133
77971860.076729,128,128,64,26,133
78072591.297829,128,127.172,64,26,133
78173322.518930,128,127.836,64,26,133
78274053.740030,128,128,64,26,133
78374784.961131,128,128,64,26,133
78475516.182231,128,128,64,26,133
78576247.403332,128,128,64,26,133
78676978.624432,128,128,64,26,133
78777709.845533,128,128,64,26,133
78878441.066633,128,128,64,26,133
78979172.287733,128,128,64,26,133
79079903.508834,128,128,64,26,133
79180634.729934,128,128,64,26,133
79281365.951035,128,128,64,26,133
79382097.172135,128,128,64,26,133
79482828.393236,128,128,64,26,133
79583559.614336,128,128,64,26,133
79684290.835437,128,128,64,26,133
79785022.056537,128,128,64,26,133
79885753.277638,128,128,64,26,133
79986484.498738,128,128,64,26,133
80087215.719838,128,128,64,26,133
80187946.940939,128,128,64,26,133
80288678.162039,128,128,64,26,133
80389409.383140,128,128,64,26,133
80490140.604240,128,128,64,26,133
80590871.825341,128,128,64,26,133
80691603.046441,128,128,64,26,133
80792334.267542,128,128,64,26,133
80893065.488642,128,128,64,26,133
80993796.709743,128,128,64,26,133
81094527.930843,128,128,64,26,133
81195259.151943,128,128,64,26,133
81295990.373044,128,128,64,26,133
81396721.594144,128,128,64,26,133
81497452.815245,128,128,64,26,133
81598184.036345,128,128,64,26,133
81698915.257446,128,128,64,26,133
81799646.478546,49.5886,128,63.9013,26,133
81900377.699647,0,126.514,62.363,25.7877,133
82001108.920747,0,112.186,55.8662,23.6599,133
82101840.141848,0,95.9604,45.9202,20.5201,133
82202571.362948,0,78.8288,36.8506,16.4891,133
82303302.584048,0,61.5677,27.919,12.5946,133
82404033.805149,0,41.4209,18.7105,8.85523,133
82504765.026249,0,11.9999,4.23073,1.69229,133
82605496.247350,0,0.838951,0,0,133
82706227.468450,0,0,0,0,133
82806958.689551,0,0,0,0,133
82907689.910651,0,0,0,0,133
83008421.131752,0,0,0,0,133
83109152.352852,39.239,0,0.197164,0,133
83209883.573953,64,0.60822,2.82466,0.40548,133
83310614.795053,64,4.26011,10.6301,2.21002,133
83411346.016153,64,10.3019,13.651,3.43398,133
83512077.237254,64,16.7945,16.4486,5.22432,133
83612808.458354,64,24.622,18.9269,6.46343,133
83713539.679455,64,32.6309,22.7175,8.23917,133
83814270.900555,64,46.6718,25.2466,8.7534,133
83915002.121656,64,64,26,7.49249,133
84015733.342756,64,64,26,5.73966,133
84116464.563857,64,64.2665,26,5,133
84217195.784957,64,65,26,4.72621,133
84317927.006058,64,65,26,4,133
84418658.227158,64,64.7114,26,4,133
84519389.448258,64,64,26,3.704,133
84620120.669359,64,64,26,3,133
84720851.890459,64,64,26,3,133
84821583.111560,64,64,26,3,133
84922314.332660,64,64,26,3,133
85023045.553761,64,64,26,3,133
85123776.774861,64,64,26,3,133
85224507.995962,64,64,26,3,133
85325239.217062,64,64,26,3,133
85425970.438163,64,64,26,3,133
85526701.659263,64,64,26,3,133
85627432.880363,64,64,26,3,133
85728164.101464,64,64,26,3,133
85828895.322564,64,64,26,3,133
85929626.543665,64,64,26,3,133
86030357.764765,64,64,26,3,133
86131088.985866,64,64,26,3,133
86231820.206966,64,64,26,3,133
86332551.428067,64,64,26,3,133
86433282.649167,64,64,26,3,133
86534013.870268,64,64,26,3,133
86634745.091368,64,64,26,3,133
86735476.312468,64,64,26,3,133
86836207.533569,64,64,26,3,133
86936938.754669,64,64,26,3,133
87037669.975770,64,64,26,3,133
87138401.196870,64,64,26,3,133
87239132.417971,64,64,26,3,133
87339863.639071,64,64,26,3,133
87440594.860172,64,64,26,3,133
87541326.081272,64,64,26,3,133
87642057.302373,64,64,26,3,133
87742788.523473,64,64,26,3,133
87843519.744573,64,64,26,3,133
87944250.965674,64,64,26,3,133
88044982.186774,64,64,26,3,133
88145713.407875,64,64,26,3,133
88246444.628975,64,64,26,3,133
88347175.850076,64,64,26,3,133
88447907.071176,64,64,26,3,133
88548638.292277,64,64,26,3,133
88649369.513377,64,64,26,3,133
88750100.734478,64,64,26,3,133
88850831.955578,62.5123,64,26,3,133
88951563.176678,0,64,25.3828,3,133
89052294.397779,0,57.1293,23.1262,2.37539,133
89153025.618879,0,42.2565,18.2082,2,133
89253756.839980,0,14.8249,6.37497,0.716662,133
89354488.061080,0,1.04911,0.349702,0,133
89455219.282181,0,0,0,0,133
89555950.503281,0,0,0,0,133
89656681.724382,0,0,0,0,133
89757412.945482,0,0,0,0,133
89858144.166583,0,0,0,0,133
89958875.387683,7.67818,0,0,0,133
90059606.608783,26.9803,0,1.39952,41.9856,133
90160337.829884,2.46219,0.708144,2.70814,20.3439,133
90261069.050984,32,0.285826,1.57165,1.14331,133
90361800.272085,32,1.44213,6.76852,0.721065,133
90462531.493185,32,7.09758,11.9129,2.45645,133
90563262.714286,32,13.4126,14.4709,3.73543,133
90663993.935386,32,20.1998,17.2285,5.48565,133
90764725.156487,32,27.2515,21.0009,6.75021,133
90865456.377587,32,35.0611,24.2729,8.51528,133
90966187.598688,32,46.1808,25.7651,8.23493,133
91066918.819788,32,49.7725,26,6.45509,133
91167650.040888,32,50,26,5.22192,133
91268381.261989,32,49.215,25.215,5,133
91369112.483089,32,48.2077,24.2077,4.20769,133
91469843.704190,32,47.2007,22.4014,3.20072,133
91570574.925290,32,47,20.3859,3,133
91671306.146391,32,46.1855,19.1855,2.18552,133
91772037.367491,32,46,18.1781,2,133
91872768.588592,32,46,18,2,133
91973499.809692,32,46,18,1.16388,133
92074231.030793,32,46,17.1564,1,133
92174962.251893,32,45.1491,17,1,133
92275693.472993,32,45,17,1,133
92376424.694094,32,45,17,1,133
92477155.915194,32,45,17,1,133
92577887.136295,32,45,17,1,133
92678618.357395,32,45,17,1,133
92779349.578496,32,45,17,1,133
92880080.799596,32,45,17,1,133
92980812.020697,32,45,17,1,133
93081543.241797,32,45,17,1,133
93182274.462898,32,45,17,1,133
93283005.683998,32,45,17,1,133
93383736.905098,32,45,17,1,133
93484468.126199,32,45,17,1,133
93585199.347299,32,45,17,1,133
93685930.568400,32,45,17,1,133
93786661.789500,32,45,17,1,133
93887393.010601,32,45,17,1,133
93988124.231701,32,45,17,1,133
94088855.452802,32,45,17,1,133
94189586.673902,32,45,17,1,133
94290317.895003,32,45,17,1,133
94391049.116103,32,45,17,1,133
94491780.337203,32,45,17,1,133
94592511.558304,32,45,17,1,133
94693242.779404,32,45,17,1,133
94793974.000505,32,45,17,1,133
94894705.221605,32,45,17,1,133
94995436.442706,32,45,17,1,133
95096167.663806,32,45,17,1,133
95196898.884907,32,45,17,1,133
95297630.106007,32,45,17,1,133
95398361.327108,32,45,17,1,133
95499092.548208,32,45,17,1,133
95599823.769308,32,45,17,1,133
95700554.990409,32,45,17,1,133
95801286.211509,32,45,17,1,133
95902017.432610,32,45,17,1,133
96002748.653710,32,45,17,1,133
96103479.874811,32,45,17,1,133
96204211.095911,32,45,17,1,133
96304942.317012,32,45,17,1,133
96405673.538112,32,45,17,1,133
96506404.759213,32,45,17,1,133
96607135.980313,32,45,17,1,133
96707867.201413,32,45,17,1,133
96808598.422514,32,45,17,1,133
96909329.643614,32,45,17,1,133
97010060.864715,32,45,17,1,133
97110792.085815,32,45,17,1,133
97211523.306916,32,45,17,1,133
97312254.528016,32,45,17,1,133
97412985.749117,32,45,17,1,133
97513716.970217,32,45,17,1,133
97614448.191318,32,45,17,1,133
97715179.412418,32,45,17,1,133
97815910.633518,32,45,17,1,133
97916641.854619,32,45,17,1,133
98017373.075719,32,45,17,1,133
98118104.296820,32,45,17,1,133
98218835.517920,32,45,17,1,133
98319566.739021,32,45,17,1,133
98420297.960121,32,45,17,1,133
98521029.181222,32,45,17,1,133
98621760.402322,32,45,17,1,133
98722491.623423,32,45,17,1,133
98823222.844523,32,45,17,1,133
98923954.065623,32,45,17,1,133
99024685.286724,32,45,17,1,133
99125416.507824,32,45,17,1,133
99226147.728925,32,45,17,1,133
99326878.950025,32,45,17,1,133
99427610.171126,32,45,17,1,133
99528341.392226,32,45,17,1,133
99629072.613327,32,45,17,1,133
99729803.834427,32,45,17,1,133
99830535.055528,32,45,17,1,133
99931266.276628,32,45,17,1,133
100031997.497728,32,45,17,1,133
100132728.718829,32,45,17,1,133
100233459.939929,32,45,17,1,133
100334191.161030,32,45,17,1,133
100434922.382130,32,45,17,1,133
100535653.603231,32,45,17,1,133
100636384.824331,32,45,17,1,133
100737116.045432,32,45,17,1,133
100837847.266532,32,45,17,1,133
100938578.487633,32,45,17,1,133
101039309.708733,32,45,17,1,133
101140040.929833,32,45,17,1,133
101240772.150934,32,45,17,1,133
101341503.372034,32,45,17,1,133
101442234.593135,32,45,17,1,133
101542965.814235,32,45,17,1,133
101643697.035336,32,45,17,1,133
101744428.256436,32,45,17,1,133
101845159.477537,32,45,17,1,133
101945890.698637,32,45,17,1,133
102046621.919738,32,45,17,1,133
102147353.140838,32,45,17,1,133
102248084.361938,32,45,17,1,133
102348815.583039,32,45,17,1,133
102449546.804139,32,45,17,1,133
102550278.025240,32,45,17,1,133
102651009.246340,32,45,17,1,133
102751740.467441,32,45,17,1,133
102852471.688541,32,45,17,1,133
102953202.909642,32,45,17,1,133
103053934.130742,32,45,17,1,133
103154665.351843,32,45,17,1,133
103255396.572943,32,45,17,1,133
103356127.794043,32,45,17,1,133
103456859.015144,32,45,17,1,133
103557590.236244,32,45,17,1,133
103658321.457345,32,45,17,1,133
103759052.678445,32,45,17,1,133
103859783.899546,32,45,17,1,133
103960515.120646,32,45,17,1,133
104061246.341747,32,45,17,1,133
104161977.562847,32,45,17,1,133
104262708.783948,32,45,17,1,133
104363440.005048,32,45,17,1,133
104464171.226148,32,45,17,1,133
104564902.447249,32,45,17,1,133
104665633.668349,32,45,17,1,133
104766364.889450,32,45,17,1,133
104867096.110550,32,45,17,1,133
104967827.331651,32,45,17,1,133
105068558.552751,32,45,17,1,133
105169289.773852,32,45,17,1,133
105270020.994952,32,45,17,1,133
105370752.216053,32,45,17,1,133
105471483.437153,32,45,17,1,133
105572214.658253,32,45,17,1,133
105672945.879354,32,45,17,1,133
105773677.100454,32,45,17,1,133
105874408.321555,32,45,17,1,133
105975139.542655,32,45,17,1,133
106075870.763756,32,45,17,1,133
106176601.984856,32,45,17,1,133
106277333.205957,32,45,17,1,133
106378064.427057,32,45,17,1,133
106478795.648158,32,45,17,1,133
106579526.869258,32,45,17,1,133
106680258.090358,32,45,17,1,133
106780989.311459,30.6605,45,17,1,133
106881720.532559,1.34859,45,17,1,133
106982451.753660,0,41.3028,16.0757,1,133
107083182.974760,0,12.9347,4.77386,0.0644885,133
107183914.195861,0,1.56908,0.227632,0,133
107284645.416961,0,0.0496148,0,0,133
107385376.638062,0,0,0,0,133
107486107.859162,0,0,0,0,133
107586839.080262,0,0,0,0,133
107687570.301363,5.26966,0,0,0,133
107788301.522463,16,0,0.984481,0,133
107889032.743564,16,2,9,1,133
107989763.964664,16,9,13,3,133
108090495.185765,16,15,15,4,133
108191226.406865,16,22.0949,18.0542,6.01355,133
108291957.627966,16,29.1877,22.0626,7.0417,133
108392688.849066,16,38.3403,25.0284,8.97164,133
108493420.070167,16,50,26,7.92865,133
108594151.291267,16,50,26,5.95695,133
108694882.512368,16,50,26,5,133
108795613.733468,16,49.9439,25.8877,4.94387,133
108896344.954568,16,48.8739,23.8739,3.93697,133
108997076.175669,16,47,21.9297,3,133
109097807.396769,16,46.9223,20.8447,2.92233,133
109198538.617870,16,46,18.9148,2,133
109299269.838970,16,46,18,2,133
109400001.060071,16,46,18,1.90014,133
109500732.281171,16,45.8932,17.8932,1,133
109601463.502272,16,45,17,1,133
109702194.723372,16,45,17,1,133
109802925.944472,16,45,17,1,133
109903657.165573,16,45,17,1,133
110004388.386673,16,45,17,1,133
110105119.607774,16,45,17,1,133
110205850.828874,16,45,17,1,133
110306582.049975,16,45,17,1,133
110407313.271075,16,45,17,1,133
110508044.492176,16,45,17,1,133
110608775.713276,16,45,17,1,133
110709506.934377,16,45,17,1,133
110810238.155477,16,45,17,1,133
110910969.376577,16,45,17,1,133
111011700.597678,16,45,17,1,133
111112431.818778,16,45,17,1,133
111213163.039879,16,45,17,1,133
111313894.260979,16,45,17,1,133
111414625.482080,16,45,17,1,133
111515356.703180,16,45,17,1,133
111616087.924281,16,45,17,1,133
111716819.145381,16,45,17,1,133
111817550.366482,16,45,17,1,133
111918281.587582,16,45,17,1,133
112019012.808682,16,45,17,1,133
112119744.029783,16,45,17,1,133
112220475.250883,16,45,17,1,133
112321206.471984,16,45,17,1,133
112421937.693084,16,45,17,1,133
112522668.914185,16,45,17,1,133
112623400.135285,16,45,17,1,133
112724131.356386,16,45,17,1,133
112824862.577486,16,45,17,1,133
112925593.798587,16,45,17,1,133
113026325.019687,16,45,17,1,133
113127056.240787,16,45,17,1,133
113227787.461888,16,45,17,1,133
113328518.682988,16,45,17,1,133
113429249.904089,16,45,17,1,133
113529981.125189,16,45,17,1,133
113630712.346290,16,45,17,1,133
113731443.567390,16,45,17,1,133
113832174.788491,16,45,17,1,133
113932906.009591,16,45,17,1,133
114033637.230692,16,45,17,1,133
114134368.451792,16,45,17,1,133
114235099.672892,16,45,17,1,133
114335830.893993,16,45,17,1,133
114436562.115093,16,45,17,1,133
114537293.336194,16,45,17,1,133
114638024.557294,16,45,17,1,133
114738755.778395,16,45,17,1,133
114839486.999495,16,45,17,1,133
114940218.220596,16,45,17,1,133
115040949.441696,16,45,17,1,133
115141680.662797,16,45,17,1,133
115242411.883897,16,45,17,1,133
115343143.104997,16,45,17,1,133
115443874.326098,16,45,17,1,133
115544605.547198,16,45,17,1,133
115645336.768299,16,45,17,1,133
115746067.989399,16,45,17,1,133
115846799.210500,16,45,17,1,133
115947530.431600,16,45,17,1,133
116048261.652701,16,45,17,1,133
116148992.873801,16,45,17,1,133
116249724.094902,16,45,17,1,133
116350455.316002,16,45,17,1,133
116451186.537102,16,45,17,1,133
116551917.758203,16,45,17,1,133
116652648.979303,16,45,17,1,133
116753380.200404,16,45,17,1,133
116854111.421504,16,45,17,1,133
116954842.642605,16,45,17,1,133
117055573.863705,16,45,17,1,133
117156305.084806,16,45,17,1,133
117257036.305906,16,45,17,1,133
117357767.527007,16,45,17,1,133
117458498.748107,16,45,17,1,133
117559229.969207,16,45,17,1,133
117659961.190308,16,45,17,1,133
117760692.411408,16,45,17,1,133
117861423.632509,16,45,17,1,133
117962154.853609,16,45,17,1,133
118062886.074710,16,45,17,1,133
118163617.295810,16,45,17,1,133
118264348.516911,16,45,17,1,133
118365079.738011,16,45,17,1,133
118465810.959112,16,45,17,1,133
118566542.180212,16,45,17,1,133
118667273.401312,16,45,17,1,133
118768004.622413,16,45,17,1,133
118868735.843513,16,45,17,1,133
118969467.064614,16,45,17,1,133
119070198.285714,16,45,17,1,133
119170929.506815,16,45,17,1,133
119271660.727915,16,45,17,1,133
119372391.949016,16,45,17,1,133
119473123.170116,14.8278,45,17,1,133
119573854.391217,0,45,17,1,133
119674585.612317,0,41.6212,16.1553,1,133
119775316.833417,0,11.9144,4.87904,0.144541,133
119876048.054518,0,0.956969,0.41013,0,133
119976779.275618,0,0,0,0,133
120077510.496719,0,0,0,0,133
120178241.717819,0,0,0,0,133
120278972.938920,0,0,0,0,133
120379704.160020,0,0,0,0,133
120480435.381121,0,0,0,0,133
120581166.602221,0,0,0,0,133
120681897.823322,0,0,0,0,133
120782629.044422,0,0,0,0,133
120883360.265522,0,0,0,0,133
120984091.486623,0,0,0,0,133
121084822.707723,5.39281,0,0,0,133
121185553.928824,3.19766,0,4.7783,0,133
121286285.149924,3.80385,0,1.13871,0,133
121387016.371025,8,0,1.96983,0,133
121487747.592125,8,2.93299,9.8213,1.95532,133
121588478.813226,8,9.89492,12.955,2.98499,133
121689210.034326,8,16,16,5,133
121789941.255427,8,24,19,6,133
121890672.476527,8,30,22,8,133
121991403.697627,8,42.1131,25.0141,8.98586,133
122092134.918728,8,50,26,7.95696,133
122192866.139828,8,50,26,5.97117,133
122293597.360929,8,49.9654,25.9654,5,133
122394328.582029,8,48.9585,24.917,4.9585,133
122495059.803130,8,47.9506,22.9506,3.95061,133
122595791.024230,8,46.9434,21.8868,3,133
122696522.245331,8,46,19.9365,2.93647,133
122797253.466431,8,46,18.929,2,133
122897984.687532,8,46,18,2,133
122998715.908632,8,46,17.9143,1.91426,133
123099447.129732,8,45.9069,17,1,133
123200178.350833,8,45,17,1,133
123300909.571933,8,45,17,1,133
123401640.793034,8,45,17,1,133
123502372.014134,8,45,17,1,133
123603103.235235,8,45,17,1,133
123703834.456335,8,45,17,1,133
123804565.677436,8,45,17,1,133
123905296.898536,8,45,17,1,133
124006028.119637,8,45,17,1,133
124106759.340737,8,45,17,1,133
124207490.561837,8,45,17,1,133
124308221.782938,8,45,17,1,133
124408953.004038,8,45,17,1,133
124509684.225139,8,45,17,1,133
124610415.446239,8,45,17,1,133
124711146.667340,8,45,17,1,133
124811877.888440,8,45,17,1,133
124912609.109541,8,45,17,1,133
125013340.330641,8,45,17,1,133
125114071.551742,8,45,17,1,133
125214802.772842,8,45,17,1,133
125315533.993942,8,45,17,1,133
125416265.215043,8,45,17,1,133
125516996.436143,8,45,17,1,133
125617727.657244,8,45,17,1,133
125718458.878344,8,45,17,1,133
125819190.099445,8,45,17,1,133
125919921.320545,8,45,17,1,133
126020652.541646,8,45,17,1,133
126121383.762746,8,45,17,1,133
126222114.983847,8,45,17,1,133
126322846.204947,8,45,17,1,133
126423577.426047,8,45,17,1,133
126524308.647148,8,45,17,1,133
126625039.868248,8,45,17,1,133
126725771.089349,8,45,17,1,133
126826502.310449,8,45,17,1,133
126927233.531550,8,45,17,1,133
127027964.752650,8,45,17,1,133
127128695.973751,8,45,17,1,133
127229427.194851,8,45,17,1,133
127330158.415952,8,45,17,1,133
127430889.637052,8,45,17,1,133
127531620.858152,8,45,17,1,133
127632352.079253,8,45,17,1,133
127733083.300353,8,45,17,1,133
127833814.521454,8,45,17,1,133
127934545.742554,8,45,17,1,133
128035276.963655,8,45,17,1,133
128136008.184755,8,45,17,1,133
128236739.405856,8,45,17,1,133
128337470.626956,8,45,17,1,133
128438201.848057,8,45,17,1,133
128538933.069157,8,45,17,1,133
128639664.290257,8,45,17,1,133
128740395.511358,8,45,17,1,133
128841126.732458,3.34902,45,17,1,133
128941857.953559,0,42.9333,16.4833,1,133
129042589.174659,0,25.217,9.6868,0.4739,133
129143320.395760,0,5.64887,1.85955,0,133
129244051.616860,0,0.457675,0,0,133
129344782.837961,0,0,0,0,133
129445514.059061,0,0,0,0,133
129546245.280162,0,0,0,0,133
129646976.501262,0,0,0,0,133
129747707.722362,0,0,0,0,133
129848438.943463,0,0,0,0,133
129949170.164563,0,0,0,0,133
130049901.385664,0,0,0,0,133
130150632.606764,0,0,0,0,133
130251363.827865,0,0,0,0,133
130352095.048965,0,0,0,0,133
130452826.270066,0,0,0,0,133
130553557.491166,0,0,0,0,133
130654288.712267,0,0,0,0,133
130755019.933367,0,0,0,0,133
130855751.154467,0,0,0,0,133
130956482.375568,0,0,0,0,133
131057213.596668,0,0,0,0,133
131157944.817769,0,0,0,0,133
131258676.038869,0,0,0,0,133
131359407.259970,0,0,0,0,133
131460138.481070,0,0,0,0,133
131560869.702171,1.63908,0,0,0,133
131661600.923271,2.8187,0,2.86491,0,133
131762332.144372,1.07537,0,2.55123,0,133
131863063.365472,4,0,2,0,133
131963794.586572,4,2.21116,7.89642,1.47411,133
132064525.807673,4,8.21201,12.2337,2.74457,133
132165257.028773,4,14.5123,15.2561,4.50409,133
132265988.249874,4,22.0753,18.2782,5.75941,133
132366719.470974,4,28.6003,21.3002,7.53345,133
132467450.692075,4,39.2852,24.3213,8.77377,133
132568181.913175,4,48.2483,25.781,8.21896,133
132668913.134276,4,50,26,6.42314,133
132769644.355376,4,50,26,5.2055,133
132870375.576477,4,49.1989,25.1989,4.19885,133
132971106.797577,4,48.1912,23.3824,4,133
133071838.018677,4,47.1842,22.1842,3.18422,133
133172569.239778,4,46.1769,20.3538,3,133
133273300.460878,4,46,19.1695,2.16953,133
133374031.681979,4,46,18.1621,2,133
133474762.903079,4,46,18,2,133
133575494.124180,4,46,17.1473,1.1473,133
133676225.345280,4,45.1399,17,1,133
133776956.566381,4,45,17,1,133
133877687.787481,4,45,17,1,133
133978419.008582,4,45,17,1,133
134079150.229682,4,45,17,1,133
134179881.450782,4,45,17,1,133
134280612.671883,4,45,17,1,133
134381343.892983,4,45,17,1,133
134482075.114084,4,45,17,1,133
134582806.335184,4,45,17,1,133
134683537.556285,4,45,17,1,133
134784268.777385,4,45,17,1,133
134884999.998486,4,45,17,1,133
134985731.219586,4,45,17,1,133
135086462.440687,4,45,17,1,133
135187193.661787,4,45,17,1,133
135287924.882887,4,45,17,1,133
135388656.103988,4,45,17,1,133
135489387.325088,4,45,17,1,133
135590118.546189,4,45,17,1,133
135690849.767289,4,45,17,1,133
135791580.988390,4,45,17,1,133
135892312.209490,4,45,17,1,133
135993043.430591,4,45,17,1,133
136093774.651691,4,45,17,1,133
136194505.872792,4,45,17,1,133
136295237.093892,4,45,17,1,133
136395968.314992,4,45,17,1,133
136496699.536093,4,45,17,1,133
136597430.757193,4,45,17,1,133
136698161.978294,4,45,17,1,133
136798893.199394,4,45,17,1,133
136899624.420495,4,45,17,1,133
137000355.641595,4,45,17,1,133
137101086.862696,4,45,17,1,133
137201818.083796,4,45,17,1,133
137302549.304897,4,45,17,1,133
137403280.525997,4,45,17,1,133
137504011.747097,4,45,17,1,133
137604742.968198,4,45,17,1,133
137705474.189298,4,45,17,1,133
137806205.410399,4,45,17,1,133
137906936.631499,4,45,17,1,133
138007667.852600,4,45,17,1,133
138108399.073700,4,45,17,1,133
138209130.294801,4,45,17,1,133
138309861.515901,4,45,17,1,133
138410592.737002,4,45,17,1,133
138511323.958102,4,45,17,1,133
138612055.179202,4,45,17,1,133
138712786.400303,4,45,17,1,133
138813517.621403,1.05202,45,17,1,133
138914248.842504,0,43.082,16.5205,1,133
139014980.063604,0,28.5773,11.5318,0.752274,133
139115711.284705,0,2.22574,0.741914,0,133
139216442.505805,0,0,0,0,133
139317173.726906,0,0,0,0,133
139417904.948006,0,0,0,0,133
139518636.169107,0,0,0,0,133
139619367.390207,0,0,0,0,133
139720098.611307,0,0,0,0,133
139820829.832408,0,0,0,0,133
139921561.053508,0,0,0,0,133
140022292.274609,0,0,0,0,133
140123023.495709,0,0,0,0,133
140223754.716810,0,0,0,0,133
140324485.937910,0,0,0,0,133
140425217.159011,0,0,0,0,133
140525948.380111,0,0,0,0,133
140626679.601212,0,0,0,0,133
140727410.822312,0,0,0,0,133
140828142.043412,0.364217,0,0,0,133
140928873.264513,1.7905,0,1.94227,0,133
141029604.485613,0.0463731,0,3.41978,0,133
141130335.706714,1.89162,0,1.80612,0,133
141231066.927814,2,1.6356,6.2712,0.817799,133
141331798.148915,2,6.49908,12.2495,2.41651,133
141432529.370015,2,12.9675,14.8479,3.84786,133
141533260.591116,2,20.0182,17.2935,5.43117,133
141633991.812216,2,27.0676,20.7529,6.87645,133
141734723.033317,2,36.7929,23.8912,8.44561,133
141835454.254417,2,46.718,25.453,8.09399,133
141936185.475517,2,50,26,6.53965,133
142036916.696618,2,50,26,5.53303,133
142137647.917718,2,49.5267,25.5267,4.52674,133
142238379.138819,2,48.5196,24.0392,4,133
142339110.359919,2,47.5123,22.5123,3.51232,133
142439841.581020,2,46.505,21.0099,3,133
142540572.802120,2,46,19.4978,2.4978,133
142641304.023221,2,46,18.4904,2,133
142742035.244321,2,46,18,2,133
142842766.465421,2,46,17.4753,1.47533,133
142943497.686522,2,46,17,1,133
143044228.907622,2,45.461,17,1,133
143144960.128723,2,45,17,1,133
143245691.349823,2,45,17,1,133
143346422.570924,2,45,17,1,133
143447153.792024,2,45,17,1,133
143547885.013125,2,45,17,1,133
143648616.234225,2,45,17,1,133
143749347.455326,2,45,17,1,133
143850078.676426,2,45,17,1,133
143950809.897527,2,45,17,1,133
144051541.118627,2,45,17,1,133
144152272.339727,2,45,17,1,133
144253003.560828,2,45,17,1,133
144353734.781928,2,45,17,1,133
144454466.003029,2,45,17,1,133
144555197.224129,2,45,17,1,133
144655928.445230,2,45,17,1,133
144756659.666330,2,45,17,1,133
144857390.887431,2,45,17,1,133
144958122.108531,2,45,17,1,133
145058853.329632,2,45,17,1,133
145159584.550732,2,45,17,1,133
