TimeStamp,CoolingPump,EWP-byte1,EWP-byte4,EWP-byte5,EWP-byte2
145260315.771832,2,45,17,1,133
145361046.992933,2,45,17,1,133
145461778.214033,2,45,17,1,133
145562509.435134,2,45,17,1,133
145663240.656234,2,45,17,1,133
145763971.877335,2,45,17,1,133
145864703.098435,2,45,17,1,133
145965434.319536,2,45,17,1,133
146066165.540636,2,45,17,1,133
146166896.761737,2,45,17,1,133
146267627.982837,0.183239,45,17,1,133
146368359.203937,0,41.1022,16.2204,1,133
146469090.425038,1.51191,14.7056,5.72415,0.20955,133
146569821.646138,0.911371,1.6256,6.1872,0.7968,133
146670552.867239,0,0.80552,2.9724,0.19448,133
146771284.088339,1.03233,0.186717,0.373434,0,133
146872015.309440,1.12248,0,4.09184,0,133
146972746.530540,0.72155,0,2.51802,0,133
147073477.751641,2,0,2,0,133
147174208.972741,2,2.52007,8.72018,1.68004,133
147274940.193841,2,8.93196,12.5423,2.84742,133
147375671.414942,2,15.1295,15.5648,4.70984,133
147476402.636042,2,22.8945,18.5855,5.86182,133
147577133.857143,2,29.2149,21.6075,7.73831,133
147677865.078243,0.399413,41.3953,24.6297,8.87656,133
147778596.299344,0,61.5628,25.8839,7.23211,133
147879327.520444,0,64.8914,26,6.10865,133
147980058.741545,0,65,26,5.1029,133
148080789.962645,0,55.956,23.2868,4.0956,133
148181521.183746,0,38.5956,16.6205,3.08864,133
148282252.404846,0,5.63754,2.16362,0.232724,133
148382983.625946,0,0.209748,0.0699158,0,133
148483714.847047,0,0,0,0,133
148584446.068147,0,0,0,0,133
148685177.289248,0,0,0,0,133
148785908.510348,0,0,0,0,133
148886639.731449,0,0,0,0,133
148987370.952549,0,0,0,0,133
149088102.173650,0,0,0,0,133
149188833.394750,0,0,0,0,133
149289564.615851,0,0,0,0,133
149390295.836951,0,0,0,0,133
149491027.058051,0.391767,0,0,0,133
149591758.279152,1,0,0.0175337,0,133
149692489.500252,1,0.0442174,1.17687,0.0221087,133
149793220.721353,1,2.21008,9.12005,1.06002,133
149893951.942453,1,9.22111,13.0737,3.03685,133
149994683.163554,1,15.3134,15.1343,4.08953,133
150095414.384654,1,22.3651,18.2086,6.05215,133
150196145.605755,1,29.5316,22.1772,7.11814,133
150296876.826855,1,38.7975,25.0665,8.93354,133
150397608.047956,1,50,26,7.85236,133
150498339.269056,1,50,26,5.91891,133
150599070.490157,1,50,25.9131,5,133
150699801.711257,1,49.8115,24.9058,4.90575,133
150800532.932357,1,47.8988,23.7977,3.89884,133
150901264.153458,1,47,21.783,3,133
151001995.374558,1,46.8842,19.8842,2.88417,133
151102726.595659,1,46,18.8767,2,133
151203457.816759,1,46,18,2,133
151304189.037860,1,46,17.862,1.86195,133
151404920.258960,1,45.8546,17,1,133
151505651.480061,1,45,17,1,133
151606382.701161,1,45,17,1,133
151707113.922261,1,45,17,1,133
151807845.143362,1,45,17,1,133
151908576.364462,1,45,17,1,133
152009307.585563,1,45,17,1,133
152110038.806663,1,45,17,1,133
152210770.027764,1,45,17,1,133
152311501.248864,1,45,17,1,133
152412232.469965,1,45,17,1,133
152512963.691065,1,45,17,1,133
152613694.912166,1,45,17,1,133
152714426.133266,1,45,17,1,133
152815157.354366,1,45,17,1,133
152915888.575467,1,45,17,1,133
153016619.796567,1,45,17,1,133
153117351.017668,1,45,17,1,133
153218082.238768,1,45,17,1,133
153318813.459869,1,45,17,1,133
153419544.680969,1,45,17,1,133
153520275.902070,1,45,17,1,133
153621007.123170,1,45,17,1,133
153721738.344271,1,45,17,1,133
153822469.565371,1,45,17,1,133
153923200.786471,0.0875828,45,17,1,133
154023932.007572,0,41.6484,15.9945,1,133
154124663.228672,0,24.0046,9.53314,0.656395,133
154225394.449773,0.669721,1.93911,0.646369,0,133
154326125.670873,0.426197,0,0,0,133
154426856.891974,0,0,0,0,133
154527588.113074,0.394516,0,0,0,133
154628319.334175,1,0,0,0,133
154729050.555275,1,0,2.7222,0.388885,133
154829781.776376,1,2.36823,8.97352,1.3947,133
154930512.997476,1,8.81666,12.8048,2.80476,133
155031244.218576,0.966296,15.8683,15.2293,4.40976,133
155131975.439677,0.0318518,14.1464,11.5645,3.32753,133
155232706.660777,0,3.43949,2.29299,0.573248,133
155333437.881878,0,0,0,0,133
155434169.102978,0,0,0,0,133
155534900.324079,0,0,0,0,133
155635631.545179,0,0,0,0,133
155736362.766280,0,0,0,0,133
155837093.987380,0,0,0,0,133
155937825.208481,0,0,0,0,133
156038556.429581,0,0,0,0,133
156139287.650681,0,0,0,0,133
156240018.871782,0,0,0,0,133
156340750.092882,0,0,0,0,133
156441481.313983,0,0,0,0,133
156542212.535083,0,0,0,0,133
156642943.756184,0,0,0,0,133
156743674.977284,0,0,0,0,133
156844406.198385,0,0,0,0,133
156945137.419485,0,0,0,0,133
157045868.640586,0,0,0,0,133
157146599.861686,0,0,0,0,133
157247331.082786,0,0,0,0,133
157348062.303887,0,0,0,0,133
157448793.524987,0,0,0,0,133
157549524.746088,0,0,0,0,133
157650255.967188,0,0,0,0,133
157750987.188289,0,0,0,0,133
157851718.409389,0,0,0,0,133
157952449.630490,0,0,0,0,133
158053180.851590,0,0,0,0,133
158153912.072691,0,0,0,0,133
158254643.293791,0,0,0,0,133
158355374.514891,0,0,0,0,133
158456105.735992,0,0,0,0,133
158556836.957092,0,0,0,0,133
158657568.178193,0,0,0,0,133
158758299.399293,0,0,0,0,133
158859030.620394,0,0,0,0,133
158959761.841494,0,0,0,0,133
159060493.062595,0,0,0,0,133
159161224.283695,0,0,0,0,133
159261955.504796,0,0,0,0,133
159362686.725896,0,0,0,0,133
159463417.946996,0,0,0,0,133
159564149.168097,0,0,0,0,133
159664880.389197,0,0,0,0,133
159765611.610298,0,0,0,0,133
159866342.831398,0,0,0,0,133
159967074.052499,0,0,0,0,133
160067805.273599,0,0,0,0,133
160168536.494700,0,0,0,0,133
160269267.715800,0,0,0,0,133
160369998.936901,0,0,0,0,133
160470730.158001,0,0,0,0,133
160571461.379101,0,0,0,0,133
160672192.600202,0,0,0,0,133
160772923.821302,0,0,0,0,133
160873655.042403,nan,0,0,0,133
160974386.263503,nan,0,0,0,133
161075117.484604,nan,0,0,0,133
161175848.705704,nan,0,0,0,133
161276579.926805,nan,0,0,0,133
161377311.147905,nan,0,0,0,133
161478042.369006,nan,0,0,0,133
161578773.590106,nan,0,0,0,133
161679504.811206,nan,0,0,0,133
161780236.032307,nan,0,0,0,133
161880967.253407,nan,0,0,0,133
161981698.474508,nan,0,0,0,133
162082429.695608,nan,0,0,0,133
162183160.916709,nan,0,0,0,133
162283892.137809,nan,0,0,0,133
162384623.358910,nan,0,0,0,133
162485354.580010,nan,0,0,0,133
162586085.801111,nan,0,0,0,133
162686817.022211,nan,0,0,0,133
162787548.243311,nan,0,0,0,133
162888279.464412,nan,0,3.91774,33.3007,133
162989010.685512,nan,3.94714,10.9075,4.39643,133
163089741.906613,nan,11,14,4,133
163190473.127713,nan,18,16,5,133
163291204.348814,nan,25,20,7,133
163391935.569914,nan,32.3643,23.0475,8.01584,133
163492666.791015,nan,55.2325,26,8.9535,133
163593398.012115,nan,65,26,6.96939,133
163694129.233216,nan,65.1136,26.0379,5.96214,133
163794860.454316,nan,68.7853,27.3054,5.04363,133
163895591.675416,nan,86.7583,34.455,6.05055,133
163996322.896517,nan,101.579,43.4056,7.17385,133
164097054.117617,nan,111.457,50.3916,10.1958,133
164197785.338718,nan,118.436,56.2907,13.218,133
164298516.559818,nan,124.32,60.3199,16.24,133
164399247.780919,nan,128.35,64.2624,19.2624,133
164499979.002019,nan,132.377,67.2829,22.2829,133
164600710.223120,nan,136.305,70.3052,25.3052,133
164701441.444220,nan,139.327,73.3274,28.3274,133
164802172.665321,nan,142.233,76.2329,31.3493,133
164902903.886421,nan,144.124,78.2476,34.2476,133
165003635.107521,nan,139.116,78.954,36.1308,133
165104366.328622,nan,105.818,70.7532,35.6146,133
165205097.549722,nan,144.173,63.7245,25.5511,133
165305828.770823,nan,137.255,59.4286,14.7041,133
165406559.991923,nan,23.7284,10.1928,1.67142,133
165507291.213024,nan,1.65649,0.828245,0,133
165608022.434124,nan,0,0,0,133
165708753.655225,nan,0,0,0,133
165809484.876325,nan,0,0,0,133
165910216.097426,nan,0,0,0,133
166010947.318526,nan,0,0,0,133
166111678.539626,nan,0,0,0,133
166212409.760727,nan,0,0,0,133
166313140.981827,nan,0,0,0,133
166413872.202928,nan,0,0,0,133
166514603.424028,nan,0.243821,1.95057,0.243821,133
166615334.645129,nan,2.49665,8.99777,1.49888,133
166716065.866229,nan,8.79793,12.7705,3.25685,133
166816797.087330,nan,15.8497,15.7927,4.52849,133
166917528.308430,nan,22.6293,18.8146,6.27154,133
167018259.529531,nan,35.6397,21.8361,7.5574,133
167118990.750631,nan,80.3268,24.5725,8.71376,133
167219721.971731,nan,137.466,26,7.70676,133
167320453.192832,nan,141,26,6.69931,133
167421184.413932,nan,141.615,26.9225,5.6925,133
167521915.635033,nan,144.569,31.8233,5.3137,133
167622646.856133,nan,148.963,40.5689,6.64223,133
167723378.077234,nan,151.657,48.2984,8.98504,133
167824109.298334,nan,153.671,54.6769,12.0061,133
167924840.519435,nan,155.343,59.371,15.0282,133
168025571.740535,nan,147.946,63.4007,18.0505,133
168126302.961636,nan,133.715,67.0728,21.4303,133
168227034.182736,nan,136.095,70.0948,25.0948,133
168327765.403836,nan,139.117,73.117,28.117,133
168428496.624937,nan,141.759,75.7586,30.7586,133
168529227.846037,nan,143.772,77.7725,33.1587,133
168629959.067138,nan,143.819,80.1812,35.7875,133
168730690.288238,nan,104.554,64.6862,32.1682,133
168831421.509339,nan,30.4252,23.7274,15.0935,133
168932152.730439,nan,2.3199,1.15995,0.579975,133
169032883.951540,nan,0,0,0,133
169133615.172640,nan,0,0,0,133
169234346.393741,nan,0,0,0,133
169335077.614841,nan,0,0,0,133
169435808.835941,nan,0,0,0,133
169536540.057042,nan,0,0,0,133
169637271.278142,nan,0,0,0,133
169738002.499243,nan,0,0,0,133
169838733.720343,nan,0,0,0,133
169939464.941444,nan,0,1.96665,0,133
170040196.162544,nan,1.99141,7.48496,0.995703,133
170140927.383645,nan,7.03159,12.5158,2.50526,133
170241658.604745,nan,13.5873,15.0249,4.02494,133
170342389.825846,nan,21.1567,17.5587,5.51958,133
170443121.046946,nan,28.1615,21.1077,7.05384,133
170543852.268046,nan,41.6873,24.0687,8.53436,133
170644583.489147,nan,58.042,25.5417,7.91662,133
170745314.710247,nan,64,26,6.45095,133
170846045.931348,nan,65.111,26,5.44449,133
170946777.152448,nan,76.1185,29.935,5.56214,133
171047508.373549,nan,93.1082,38.1233,6.56926,133
171148239.594649,nan,105.765,46.0352,8.72936,133
171248970.815750,nan,114.67,52.5028,11.1676,133
171349702.036850,nan,121.547,57.9559,14.3647,133
171450433.257951,nan,126.993,62.3944,17.7958,133
171551164.479051,nan,131.424,66.4238,20.8178,133
171651895.700151,nan,135.453,69.84,23.84,133
171752626.921252,nan,138.861,72.8613,26.8613,133
171853358.142352,nan,141.883,75.2551,29.8827,133
171954089.363453,nan,144.27,77.2699,32.2699,133
172054820.584553,nan,146.285,79.2847,34.927,133
172155551.805654,nan,136.604,81.2995,37.2995,133
172256283.026754,nan,94.2009,59.0006,33.4001,133
172357014.247855,nan,75.6642,39.0299,25.6866,133
172457745.468955,nan,76.6714,33.6572,19.6429,133
172558476.690056,nan,77,32.3213,15.9638,133
172659207.911156,nan,77,32,12.9418,133
172759939.132256,nan,77,32,10.613,133
172860670.353357,nan,77,32,9.29903,133
172961401.574457,nan,77,32,8.29205,133
173062132.795558,nan,77,32,7.28485,133
173162864.016658,nan,77,32,6.27752,133
173263595.237759,nan,79.1898,32.7299,6,133
173364326.458859,nan,85.1608,35.2118,6.73726,133
173465057.679960,nan,90.7236,38.2342,7,133
173565788.901060,nan,96.5124,42.0082,7.75206,133
173666520.122161,nan,101.797,45.2783,9.51886,133
173767251.343261,nan,107.599,48.2993,10.7664,133
173867982.564361,nan,112.095,52.0948,12.5474,133
173968713.785462,nan,116.906,55.3433,14.5622,133
174069445.006562,nan,121.942,58.3653,16.5769,133
174170176.227663,nan,126.979,62.1834,19.3875,133
174270907.448763,nan,131.213,65.4097,21.6065,133
174371638.669864,nan,135.241,68.4307,24.4307,133
174472369.890964,nan,138.452,71.4525,27.4525,133
174573101.112065,nan,141.475,74.4747,29.6498,133
174673832.333165,nan,143.665,76.6646,32.4969,133
174774563.554266,nan,145.679,78.6794,34.6794,133
174875294.775366,nan,144.307,81.5398,36.6932,133
174976025.996466,nan,89.3542,63.2155,35.2923,133
175076757.217567,nan,14.2738,12.435,7.32579,133
175177488.438667,nan,0.509182,0.636478,0.381887,133
175278219.659768,nan,0,0,0,133
175378950.880868,nan,0,0,0,133
175479682.101969,nan,0,0,0,133
175580413.323069,nan,0,0,0,133
175681144.544170,nan,0,0,0,133
175781875.765270,nan,0,0,0,133
175882606.986371,nan,0,0,0,133
175983338.207471,nan,0,0,0,133
176084069.428571,nan,0,0,0,133
176184800.649672,nan,0,0.943195,0,133
176285531.870772,nan,1.90083,8.60332,0.950415,133
176386263.091873,nan,8.7009,12.8291,2.91454,133
176486994.312973,nan,14.791,14.9303,3.96516,133
176587725.534074,nan,21.8081,17.9178,5.94519,133
176688456.755174,nan,28.8601,21.9201,7.96003,133
176789187.976275,nan,37.8864,24.9621,8.98738,133
176889919.197375,nan,64,26,8,133
176990650.418476,nan,65,26,6,133
177091381.639576,nan,65,26,5,133
177192112.860676,nan,77.2801,30.1327,5.02948,133
177292844.081777,nan,96.2597,39.1732,7.04329,133
177393575.302877,nan,108.236,47.2069,9.08867,133
177494306.523978,nan,116.259,54.1849,12.1109,133
177595037.745078,nan,123.221,59.177,15.1327,133
177695768.966179,nan,128.204,63.2043,18.1532,133
177796500.187279,nan,132.234,67.1756,21.1756,133
177897231.408380,nan,136.198,70.1979,24.1979,133
177997962.629480,nan,139.22,73.1466,27.2198,133
178098693.850581,nan,142.161,75.1615,30.2422,133
178199425.071681,nan,144.176,77.176,33.176,133
178300156.292781,nan,145.716,79.2845,35.1897,133
178400887.513882,nan,140.568,81.696,37,133
178501618.734982,nan,110.884,74.2841,36.1226,133
178602349.956083,nan,44.4148,34.1274,28.0637,133
178703081.177183,nan,40.4978,19.6267,20.3778,133
178803812.398284,nan,46.6365,17.7909,15.4727,133
178904543.619384,nan,66.0858,24.1124,11.7219,133
179005274.840485,nan,80.3134,31.7297,9.85407,133
179106006.061585,nan,89.0735,36.7668,9,133
179206737.282686,nan,96.126,41.6434,9.16086,133
179307468.503786,nan,103.009,45.6729,10.3365,133
179408199.724886,nan,109.229,49.7023,12.1756,133
179508930.945987,nan,115.914,53.7313,13.3656,133
179609662.167087,nan,121.139,57.7594,15.5695,133
179710393.388188,nan,127.182,61.7883,18.3942,133
179811124.609288,nan,133.43,65.817,20.6127,133
179911855.830389,nan,140.06,69.8482,23.6361,133
180012587.051489,nan,145.097,73.6581,26.6581,133
180113318.272590,nan,150.134,76.6802,29.4535,133
180214049.493690,nan,155.17,79.7021,31.7021,133
180314780.714791,nan,159.964,82.482,34.482,133
180415511.935891,nan,163.993,84.4965,36.2482,133
180516243.156991,nan,167.255,86.5102,37.5102,133
180616974.378092,nan,168,88,39,133
180717705.599192,nan,168.27,88.2699,39.2699,133
180818436.820293,nan,169.277,89,40,133
180919168.041393,nan,170,88.7159,39.7159,133
181019899.262494,nan,170,88,39,133
181120630.483594,nan,170,87.7014,38.7014,133
181221361.704695,nan,170,87,37.6936,133
181322092.925795,nan,170,86.6864,36.6864,133
181422824.146896,nan,171.283,86,35.6792,133
181523555.367996,nan,175.642,85.6716,34.6716,133
181624286.589096,nan,178.329,84.3289,33.6644,133
181725017.810197,nan,176.313,82.6567,32.6567,133
181825749.031297,nan,174.299,81.6493,31.6493,133
181926480.252398,nan,172.642,80.6419,30.6419,133
182027211.473498,nan,171.269,79.6345,30,133
182127942.694599,nan,170,79,29.6273,133
182228673.915699,nan,169.62,78.6203,28.6203,133
182329405.136800,nan,168.613,77.6129,28,133
182430136.357900,nan,168,77,27.6055,133
182530867.579001,nan,168,77,27,133
182631598.800101,nan,167.591,77,27,133
182732330.021201,nan,167,77,26.5833,133
182833061.242302,nan,166.576,76.5762,26,133
182933792.463402,nan,166,76,26,133
183034523.684503,nan,166,76,26,133
183135254.905603,nan,166,76,26,133
183235986.126704,nan,165.547,76,26,133
183336717.347804,nan,165,75.5396,26,133
183437448.568905,nan,164.532,75,26,133
183538179.790005,nan,163.525,74.0505,25.5253,133
183638911.011106,nan,163,73,25,133
183739642.232206,nan,163.489,73.4894,25.4894,133
183840373.453306,nan,164,74.4968,26,133
183941104.674407,nan,164,75.5039,26.5039,133
184041835.895507,nan,164.511,76,27,133
184142567.116608,nan,165,76.5184,27.5184,133
184243298.337708,nan,165,77,28,133
184344029.558809,nan,163.934,77.5332,28.5332,133
184444760.779909,nan,163,78,29,133
184545492.001010,nan,164.096,78.548,29.548,133
184646223.222110,nan,165,79,30,133
184746954.443211,nan,165,79,30,133
184847685.664311,nan,165,79,30.5698,133
184948416.885411,nan,165,79,31,133
185049148.106512,nan,165,79,31,133
185149879.327612,nan,165,79.5918,31,133
185250610.548713,nan,165,80,31,133
185351341.769813,nan,165,80,31,133
185452072.990914,nan,165,79.3864,31,133
185552804.212014,nan,165,78.3792,31,133
185653535.433115,nan,164.372,78,31,133
185754266.654215,nan,164,78,31.6356,133
185854997.875316,nan,164.643,78.6429,32,133
185955729.096416,nan,165,79,32,133
186056460.317516,nan,165,79.6577,32.6577,133
186157191.538617,nan,165,80,33,133
186257922.759717,nan,165,80.672,33,133
186358653.980818,nan,165,81,33.6793,133
186459385.201918,nan,164.313,81,34,133
186560116.423019,nan,162.612,81,34,133
186660847.644119,nan,160.597,80.2985,34.7015,133
186761578.865220,nan,158.583,80,35,133
186862310.086320,nan,158,80,35,133
186963041.307420,nan,158,80,35,133
187063772.528521,nan,158,80.7305,35.7305,133
187164503.749621,nan,158,81,36,133
187265234.970722,nan,158.745,81.7453,36.7453,133
187365966.191822,nan,159,82,37,133
187466697.412923,nan,159.76,82.7596,37.7596,133
187567428.634023,nan,160.767,83.7669,38,133
187668159.855124,nan,161.774,84,38.7743,133
187768891.076224,nan,162,84,39,133
187869622.297325,nan,162,84.789,39.789,133
187970353.518425,nan,162,85,40,133
188071084.739525,nan,162.803,85,40.8034,133
188171815.960626,nan,163,85.8107,41,133
188272547.181726,nan,163,86,41.818,133
188373278.402827,nan,163,86,42,133
188474009.623927,nan,163,86,42,133
188574740.845028,nan,161.32,85.1598,42,133
188675472.066128,nan,159.305,85,42,133
188776203.287229,nan,157.291,84.1455,42.8545,133
188876934.508329,nan,155.276,84,43,133
188977665.729430,nan,144.575,86.6062,43,133
189078396.950530,nan,131.604,86.1234,42.1234,133
189179128.171631,nan,61.9341,47.9892,34.9282,133
189279859.392731,nan,60.1308,30.5212,25.9779,133
189380590.613831,nan,58.304,24.5067,19.608,133
189481321.834932,nan,57.0943,23.0943,14.4715,133
189582053.056032,nan,57,22.0871,10.3483,133
189682784.277133,nan,57,22,8.15933,133
189783515.498233,nan,57,22,6.14456,133
189884246.719334,nan,57,22,5.06488,133
189984977.940434,nan,57.9424,22.9424,4.05756,133
190085709.161535,nan,58,23,3.05069,133
190186440.382635,nan,58,23,3,133
190287171.603736,nan,62.8205,23.9641,3,133
190387902.824836,nan,75.6298,28.8576,3,133
190488634.045936,nan,87.7473,34.8736,3.97894,133
190589365.267037,nan,98.8481,39.931,4.98619,133
190690096.488137,nan,108,45,7,133
190790827.709238,nan,116,50,9,133
190891558.930338,nan,124,54,10,133
190992290.151439,nan,130.091,58.0457,12.0305,133
191093021.372539,nan,136.136,61.0906,14.0453,133
191193752.593640,nan,142.18,65.0899,16.0599,133
191294483.814740,nan,148.187,68.1123,18.0749,133
191395215.035840,nan,153.177,71.0886,20.0886,133
191495946.256941,nan,157.155,73.1034,22.1034,133
191596677.478041,nan,160.059,75.0591,24.0591,133
191697408.699142,nan,161.066,76.0664,25.0664,133
191798139.920242,nan,162.074,77,26.0738,133
191898871.141343,nan,163,77.0813,27.0813,133
191999602.362443,nan,163.089,78,28,133
192100333.583544,nan,164,78,28.0955,133
192201064.804644,nan,164.103,78.1028,29,133
192301796.025745,nan,165,79,29.1102,133
192402527.246845,nan,165,79,30,133
192503258.467945,nan,165,79,30,133
192603989.689046,nan,165,79,30,133
192704720.910146,nan,165,79,30,133
192805452.131247,nan,165,79,30.1465,133
192906183.352347,nan,165,79,31,133
193006914.573448,nan,165.161,79.1614,31,133
193107645.794548,nan,166,80,31,133
193208377.015649,nan,166,80,31,133
193309108.236749,nan,166,80,31,133
193409839.457850,nan,166,80,31,133
193510570.678950,nan,166,80,31,133
193611301.900050,nan,166,80,31,133
193712033.121151,nan,166,80,31,133
193812764.342251,nan,166,80,31,133
193913495.563352,nan,166,80,31,133
194014226.784452,nan,166,80,31,133
194114958.005553,nan,166,80,31,133
194215689.226653,nan,166,80,31,133
194316420.447754,nan,166,80,31,133
194417151.668854,nan,166,80,31,133
194517882.889955,nan,166,80,31,133
194618614.111055,nan,166,80,31,133
194719345.332155,nan,166,80,31,133
194820076.553256,nan,166,80,31,133
194920807.774356,nan,166,80,31,133
195021538.995457,nan,166,80,31,133
195122270.216557,nan,166,80,31,133
195223001.437658,nan,166,80,31,133
195323732.658758,nan,166,80,31,133
195424463.879859,nan,166,80,31,133
195525195.100959,nan,166,80,31,133
195625926.322060,nan,166,80,31,133
195726657.543160,nan,166,80,31,133
195827388.764260,nan,166,80,31,133
195928119.985361,nan,166,80,31,133
196028851.206461,nan,166,80,31,133
196129582.427562,nan,166,80,31,133
196230313.648662,nan,166,80,31,133
196331044.869763,nan,166,80,31,133
196431776.090863,nan,166,80,31,133
196532507.311964,nan,166,80,31,133
196633238.533064,nan,166,80,31,133
196733969.754165,nan,166,80,31,133
196834700.975265,nan,166,80,31,133
196935432.196365,nan,166,80,31,133
197036163.417466,nan,166,80,31,133
197136894.638566,nan,166,80,31,133
197237625.859667,nan,166,80,31,133
197338357.080767,nan,166,80,31,133
197439088.301868,nan,166,80,31,133
197539819.522968,nan,166,80,31,133
197640550.744069,nan,166,80,31,133
197741281.965169,nan,166,80,31,133
197842013.186270,nan,166,80,31,133
197942744.407370,nan,166,80,31,133
198043475.628470,nan,166,80,31,133
198144206.849571,nan,166,80,31,133
198244938.070671,nan,166,80,31,133
198345669.291772,nan,166,80,31,133
198446400.512872,nan,166,80,31,133
198547131.733973,nan,166,80,31,133
198647862.955073,nan,166,80,31,133
198748594.176174,nan,166,80,31,133
198849325.397274,nan,166,80,31,133
198950056.618375,nan,166,80,31,133
199050787.839475,nan,165.4,79.4003,31,133
199151519.060575,nan,165,79.607,31,133
199252250.281676,nan,165.614,80,31,133
199352981.502776,nan,166,80,31,133
199453712.723877,nan,166,80,31,133
199554443.944977,nan,166,80,31,133
199655175.166078,nan,166,80,31,133
199755906.387178,nan,166,80,31,133
199856637.608279,nan,166,80,31,133
199957368.829379,nan,166,80,31,133
200058100.050480,nan,166,80,31,133
200158831.271580,nan,166,80,31,133
200259562.492680,nan,166,80,31,133
200360293.713781,nan,166,80,31,133
200461024.934881,nan,166,80,31,133
200561756.155982,nan,166,80,31,133
200662487.377082,nan,166,80,31,133
200763218.598183,nan,166,80,31,133
200863949.819283,nan,166,80,31,133
200964681.040384,nan,166,80,31,133
201065412.261484,nan,166,80,31,133
201166143.482585,nan,166,80,31,133
201266874.703685,nan,166,80,31,133
201367605.924785,nan,166,80,31,133
201468337.145886,nan,166,80,31,133
201569068.366986,nan,166,80,31,133
201669799.588087,nan,166,80,31,133
201770530.809187,nan,166,80,31,133
201871262.030288,nan,166,80,31,133
201971993.251388,nan,166,80,31,133
202072724.472489,nan,166,80,31,133
202173455.693589,nan,166,80,31,133
202274186.914690,nan,166,80,31,133
202374918.135790,nan,166,80,31,133
202475649.356890,nan,166,80,31,133
202576380.577991,nan,166,80,31,133
202677111.799091,nan,166,80,31,133
202777843.020192,nan,166,80,31,133
202878574.241292,nan,166,80,31,133
202979305.462393,nan,166,80,31,133
203080036.683493,nan,166,80,31,133
203180767.904594,nan,166,80,31,133
203281499.125694,nan,166,80,31,133
203382230.346795,nan,166,80,31,133
203482961.567895,nan,166,80,31,133
203583692.788995,nan,166,80,31,133
203684424.010096,nan,166,80,31,133
203785155.231196,nan,166,80,31,133
203885886.452297,nan,166,80,31,133
203986617.673397,nan,166,80,31,133
204087348.894498,nan,166,80,31,133
204188080.115598,nan,166,80,31,133
204288811.336699,nan,166,80,31,133
204389542.557799,nan,166,80,31,133
